roPartId ,dealerOrderId,partCode,partQuantity,mainPartFlag,downPartSerialNumber,upPartSerialNumber,createBy,createDate,updateBy,updateDate
0000009321,009321,PACP0004BYD001,1.0,00472411,,,9999999999,2024-05-14,9999999988,2024-06-28
0000009322,009322,PABP0001BYD002,1.0,00194631,,,9999999999,2024-03-27,9999999988,2024-06-23
0000009323,009323,PASC0260BYD001,2.0,00899086,,,9999999999,2024-07-07,9999999988,2024-07-19
0000009324,009324,PASC0260BYD001,2.0,00993652,,,9999999999,2024-01-15,9999999988,2024-06-24
0000009325,009325,PASC0260BYD001,2.0,00221884,,,9999999999,2024-06-17,9999999988,2024-07-21
0000009326,009326,PATMS008BYD003,1.0,00540556,,,9999999999,2024-06-06,9999999988,2024-06-26
0000009327,009327,PABMS006BYD005,1.0,00163536,,,9999999999,2024-04-30,9999999988,2024-07-14
0000009328,009328,PASC0260BYD001,2.0,00524217,,,9999999999,2024-03-02,9999999988,2024-05-13
0000009329,009329,PASC0260BYD001,4.0,00788979,,,9999999999,2024-02-05,9999999988,2024-02-17
0000009330,009330,PAWS0210BYD003,1.0,00894528,,,9999999999,2024-02-17,9999999988,2024-05-22
0000009331,009331,PACP0004BYD005,1.0,00343421,,,9999999999,2024-05-29,9999999988,2024-07-22
0000009332,009332,PACP0004BYD001,1.0,00790480,,,9999999999,2024-02-24,9999999988,2024-05-20
0000009333,009333,PASC0260BYD001,4.0,00674464,,,9999999999,2024-01-18,9999999988,2024-04-15
0000009334,009334,PAPEC007BYD003,1.0,00252600,,,9999999999,2024-04-14,9999999988,2024-07-18
0000009335,009335,PASC0260BYD001,1.0,00775500,,,9999999999,2024-02-24,9999999988,2024-03-06
0000009336,009336,PACP0004BYD005,1.0,00806419,,,9999999999,2024-05-23,9999999988,2024-06-18
0000009337,009337,PAIN0003BYD003,1.0,00148890,,,9999999999,2024-06-24,9999999988,2024-07-01
0000009338,009338,PASC0260BYD001,4.0,00838514,,,9999999999,2024-04-08,9999999988,2024-06-22
0000009339,009339,PASC0260BYD001,1.0,00307254,,,9999999999,2024-05-26,9999999988,2024-06-18
0000009340,009340,PASC0260BYD001,2.0,00959401,,,9999999999,2024-03-13,9999999988,2024-03-31
0000009341,009341,PASC0260BYD001,4.0,00167953,,,9999999999,2024-02-09,9999999988,2024-03-09
0000009342,009342,PACP0004BYD001,1.0,00411459,,,9999999999,2024-06-04,9999999988,2024-06-13
0000009343,009343,PASC0260BYD001,1.0,00474591,,,9999999999,2024-05-04,9999999988,2024-06-21
0000009344,009344,PASC0260BYD001,4.0,00881342,,,9999999999,2024-01-11,9999999988,2024-04-10
0000009345,009345,PASC0260BYD001,1.0,00085026,,,9999999999,2024-03-27,9999999988,2024-05-08
0000009346,009346,PASC0260BYD001,4.0,00148563,,,9999999999,2024-01-24,9999999988,2024-03-27
0000009347,009347,PASC0260BYD003,4.0,00004867,,,9999999999,2024-05-04,9999999988,2024-05-31
0000009348,009348,PASC0260BYD001,1.0,00415666,,,9999999999,2024-01-09,9999999988,2024-01-24
0000009349,009349,PACP0004BYD001,1.0,00396163,,,9999999999,2024-03-24,9999999988,2024-05-06
0000009350,009350,PACAF034BYD003,1.0,00598035,,,9999999999,2024-07-15,9999999988,2024-07-24
0000009351,009351,PAWS0210BYD001,1.0,00804678,,,9999999999,2024-07-07,9999999988,2024-07-07
0000009352,009352,PASC0260BYD001,3.0,00832294,,,9999999999,2024-02-03,9999999988,2024-05-02
0000009353,009353,PABP0170BYD003,7.0,00186483,,,9999999999,2024-01-14,9999999988,2024-06-14
0000009354,009354,PATI0190BYD003,1.0,00208561,,,9999999999,2024-07-08,9999999988,2024-07-08
0000009355,009355,PABP0001BYD002,1.0,00074299,,,9999999999,2024-01-12,9999999988,2024-06-12
0000009356,009356,PABP0170BYD001,8.0,00837705,,,9999999999,2024-05-28,9999999988,2024-07-16
0000009357,009357,PACP0004BYD001,1.0,00429424,,,9999999999,2024-02-25,9999999988,2024-04-02
0000009358,009358,PACAF034BYD003,1.0,00247989,,,9999999999,2024-04-09,9999999988,2024-07-18
0000009359,009359,PARBS009BYD003,1.0,00656227,,,9999999999,2024-03-22,9999999988,2024-06-14
0000009360,009360,PACP0004BYD001,1.0,00011454,,,9999999999,2024-04-14,9999999988,2024-04-16
0000009361,009361,PAEAC015BYD004,1.0,00968879,,,9999999999,2024-04-09,9999999988,2024-06-05
0000009362,009362,PABP0001BYD002,1.0,00156118,,,9999999999,2024-01-04,9999999988,2024-07-12
0000009363,009363,PASC0260BYD001,2.0,00344995,,,9999999999,2024-04-27,9999999988,2024-07-16
0000009364,009364,PASC0260BYD001,1.0,00394272,,,9999999999,2024-01-14,9999999988,2024-07-23
0000009365,009365,PASC0260BYD001,1.0,00873024,,,9999999999,2024-04-30,9999999988,2024-07-16
0000009366,009366,PASC0260BYD001,4.0,00861979,,,9999999999,2024-06-30,9999999988,2024-07-17
0000009367,009367,PASC0260BYD001,1.0,00347952,,,9999999999,2024-06-18,9999999988,2024-06-24
0000009368,009368,PASC0260BYD001,2.0,00366749,,,9999999999,2024-01-07,9999999988,2024-03-22
0000009369,009369,PASC0260BYD001,2.0,00102100,,,9999999999,2024-07-04,9999999988,2024-07-10
0000009370,009370,PABP0001BYD004,1.0,00681310,,,9999999999,2024-05-30,9999999988,2024-06-27
0000009371,009371,PABP0170BYD003,8.0,00651182,,,9999999999,2024-06-10,9999999988,2024-07-03
0000009372,009372,PASC0260BYD001,3.0,00882809,,,9999999999,2024-07-13,9999999988,2024-07-24
0000009373,009373,PASC0260BYD001,4.0,00805390,,,9999999999,2024-01-22,9999999988,2024-03-22
0000009374,009374,PASC0260BYD005,1.0,00121983,,,9999999999,2024-03-03,9999999988,2024-05-17
0000009375,009375,PASC0260BYD003,3.0,00035548,,,9999999999,2024-07-15,9999999988,2024-07-15
0000009376,009376,PACP0004BYD001,1.0,00019671,,,9999999999,2024-01-13,9999999988,2024-02-03
0000009377,009377,PACP0004BYD001,1.0,00091532,,,9999999999,2024-05-02,9999999988,2024-07-11
0000009378,009378,PASC0260BYD001,2.0,00825718,,,9999999999,2024-05-31,9999999988,2024-07-09
0000009379,009379,PARBS009BYD005,1.0,00519913,,,9999999999,2024-03-03,9999999988,2024-03-16
0000009380,009380,PAEAC015BYD003,1.0,00901513,,,9999999999,2024-04-17,9999999988,2024-05-06
0000009381,009381,PAPEC007BYD001,1.0,00761262,,,9999999999,2024-06-16,9999999988,2024-06-24
0000009382,009382,PAPEC007BYD005,1.0,00777126,,,9999999999,2024-03-09,9999999988,2024-06-03
0000009383,009383,PATMS008BYD005,1.0,00008121,,,9999999999,2024-05-14,9999999988,2024-06-17
0000009384,009384,PABP0170BYD003,7.0,00510021,,,9999999999,2024-03-03,9999999988,2024-05-10
0000009385,009385,PAIN0003BYD004,1.0,00627118,,,9999999999,2024-04-08,9999999988,2024-05-15
0000009386,009386,PAPEC007BYD001,1.0,00796969,,,9999999999,2024-06-01,9999999988,2024-07-06
0000009387,009387,PAIN0003BYD001,1.0,00981538,,,9999999999,2024-06-18,9999999988,2024-06-26
0000009388,009388,PASC0260BYD001,2.0,00618393,,,9999999999,2024-03-16,9999999988,2024-07-21
0000009389,009389,PASC0260BYD001,4.0,00964735,,,9999999999,2024-05-17,9999999988,2024-05-27
0000009390,009390,PASC0260BYD001,2.0,00619563,,,9999999999,2024-04-23,9999999988,2024-04-26
0000009391,009391,PAWS0210BYD001,1.0,00916433,,,9999999999,2024-06-25,9999999988,2024-07-08
0000009392,009392,PACAF034BYD001,1.0,00224056,,,9999999999,2024-02-11,9999999988,2024-03-12
0000009393,009393,PACP0004BYD001,1.0,00985126,,,9999999999,2024-04-17,9999999988,2024-04-26
0000009394,009394,PAPEC007BYD001,1.0,00627852,,,9999999999,2024-06-26,9999999988,2024-07-19
0000009395,009395,PACP0004BYD001,1.0,00559352,,,9999999999,2024-04-13,9999999988,2024-07-20
0000009396,009396,PACP0004BYD001,1.0,00496924,,,9999999999,2024-01-22,9999999988,2024-06-08
0000009397,009397,PASC0260BYD001,1.0,00220934,,,9999999999,2024-02-28,9999999988,2024-04-10
0000009398,009398,PABP0001BYD002,1.0,00884605,,,9999999999,2024-03-18,9999999988,2024-03-18
0000009399,009399,PABP0001BYD004,1.0,00616500,,,9999999999,2024-01-11,9999999988,2024-03-10
0000009400,009400,PABP0001BYD003,1.0,00160665,,,9999999999,2024-06-28,9999999988,2024-06-30
0000009401,009401,PASC0260BYD001,2.0,00124157,,,9999999999,2024-01-14,9999999988,2024-06-12
0000009402,009402,PASC0260BYD001,2.0,00248442,,,9999999999,2024-05-15,9999999988,2024-06-14
0000009403,009403,PACP0004BYD001,1.0,00184709,,,9999999999,2024-01-03,9999999988,2024-05-12
0000009404,009404,PATI0190BYD003,3.0,00500126,,,9999999999,2024-01-02,9999999988,2024-02-26
0000009405,009405,PAHVC011BYD001,1.0,00236389,,,9999999999,2024-05-11,9999999988,2024-05-25
0000009406,009406,PABMS006BYD001,1.0,00026058,,,9999999999,2024-03-28,9999999988,2024-05-05
0000009407,009407,PAPEC007BYD005,1.0,00566696,,,9999999999,2024-07-20,9999999988,2024-07-21
0000009408,009408,PASC0260BYD001,3.0,00181808,,,9999999999,2024-07-22,9999999988,2024-07-22
0000009409,009409,PACP0004BYD001,1.0,00802442,,,9999999999,2024-04-29,9999999988,2024-06-03
0000009410,009410,PACP0004BYD001,1.0,00123757,,,9999999999,2024-06-16,9999999988,2024-07-01
0000009411,009411,PACP0004BYD001,1.0,00864325,,,9999999999,2024-07-16,9999999988,2024-07-19
0000009412,009412,PASC0260BYD001,2.0,00865859,,,9999999999,2024-04-30,9999999988,2024-07-07
0000009413,009413,PASC0260BYD001,3.0,00879513,,,9999999999,2024-05-26,9999999988,2024-06-22
0000009414,009414,PASC0260BYD001,2.0,00038810,,,9999999999,2024-05-07,9999999988,2024-06-24
0000009415,009415,PASC0260BYD001,3.0,00499299,,,9999999999,2024-02-03,9999999988,2024-07-17
0000009416,009416,PABP0001BYD004,1.0,00390050,,,9999999999,2024-03-30,9999999988,2024-06-28
0000009417,009417,PAWS0210BYD003,1.0,00892683,,,9999999999,2024-07-21,9999999988,2024-07-24
0000009418,009418,PASC0260BYD001,3.0,00954377,,,9999999999,2024-07-14,9999999988,2024-07-24
0000009419,009419,PACP0004BYD001,1.0,00509021,,,9999999999,2024-02-11,9999999988,2024-03-29
0000009420,009420,PASC0260BYD001,2.0,00290757,,,9999999999,2024-05-29,9999999988,2024-06-24
0000009421,009421,PASC0260BYD001,2.0,00982610,,,9999999999,2024-05-01,9999999988,2024-06-16
0000009422,009422,PABP0001BYD004,1.0,00970360,,,9999999999,2024-03-12,9999999988,2024-07-11
0000009423,009423,PAPEC007BYD001,1.0,00782885,,,9999999999,2024-04-15,9999999988,2024-07-05
0000009424,009424,PACP0004BYD001,1.0,00780148,,,9999999999,2024-04-14,9999999988,2024-07-10
0000009425,009425,PAPEC007BYD005,1.0,00824665,,,9999999999,2024-05-02,9999999988,2024-05-27
0000009426,009426,PACL0310BYD001,3.0,00396515,,,9999999999,2024-01-25,9999999988,2024-03-22
0000009427,009427,PACP0004BYD001,1.0,00968884,,,9999999999,2024-05-08,9999999988,2024-06-10
0000009428,009428,PABP0001BYD005,1.0,00204489,,,9999999999,2024-04-03,9999999988,2024-04-29
0000009429,009429,PABP0001BYD002,1.0,00982518,,,9999999999,2024-05-01,9999999988,2024-05-03
0000009430,009430,PABP0001BYD003,1.0,00773716,,,9999999999,2024-06-21,9999999988,2024-07-23
0000009431,009431,PASC0260BYD001,2.0,00353901,,,9999999999,2024-03-22,9999999988,2024-04-23
0000009432,009432,PABP0001BYD004,1.0,00808817,,,9999999999,2024-05-11,9999999988,2024-06-15
0000009433,009433,PABP0001BYD004,1.0,00579173,,,9999999999,2024-04-20,9999999988,2024-05-04
0000009434,009434,PASC0260BYD001,1.0,00390978,,,9999999999,2024-05-01,9999999988,2024-05-26
0000009435,009435,PASC0260BYD001,2.0,00851587,,,9999999999,2024-03-22,9999999988,2024-04-20
0000009436,009436,PASC0260BYD001,4.0,00146725,,,9999999999,2024-01-20,9999999988,2024-03-28
0000009437,009437,PASC0260BYD001,4.0,00861782,,,9999999999,2024-03-24,9999999988,2024-06-10
0000009438,009438,PABP0001BYD003,1.0,00048745,,,9999999999,2024-04-26,9999999988,2024-06-28
0000009439,009439,PACP0004BYD001,1.0,00756597,,,9999999999,2024-02-06,9999999988,2024-07-06
0000009440,009440,PASC0260BYD001,4.0,00643356,,,9999999999,2024-07-13,9999999988,2024-07-25
0000009441,009441,PATI0190BYD003,1.0,00990720,,,9999999999,2024-03-15,9999999988,2024-07-15
0000009442,009442,PASC0260BYD001,2.0,00321057,,,9999999999,2024-02-13,9999999988,2024-03-11
0000009443,009443,PASC0260BYD001,4.0,00944745,,,9999999999,2024-05-25,9999999988,2024-05-31
0000009444,009444,PABP0170BYD003,1.0,00598177,,,9999999999,2024-07-03,9999999988,2024-07-08
0000009445,009445,PABP0001BYD003,1.0,00187172,,,9999999999,2024-01-15,9999999988,2024-03-07
0000009446,009446,PASC0260BYD001,3.0,00307371,,,9999999999,2024-04-16,9999999988,2024-05-18
0000009447,009447,PASC0260BYD001,3.0,00437228,,,9999999999,2024-06-28,9999999988,2024-07-12
0000009448,009448,PASC0260BYD001,1.0,00994256,,,9999999999,2024-01-11,9999999988,2024-02-16
0000009449,009449,PAPEC007BYD005,1.0,00374916,,,9999999999,2024-06-26,9999999988,2024-07-07
0000009450,009450,PAHVC011BYD003,1.0,00747258,,,9999999999,2024-01-02,9999999988,2024-07-11
0000009451,009451,PACP0004BYD001,1.0,00312660,,,9999999999,2024-03-11,9999999988,2024-03-11
0000009452,009452,PACP0004BYD001,1.0,00970461,,,9999999999,2024-04-06,9999999988,2024-06-06
0000009453,009453,PACP0004BYD001,1.0,00738122,,,9999999999,2024-07-20,9999999988,2024-07-21
0000009454,009454,PACAF034BYD003,1.0,00551355,,,9999999999,2024-02-25,9999999988,2024-03-20
0000009455,009455,PABP0001BYD003,1.0,00402086,,,9999999999,2024-07-21,9999999988,2024-07-23
0000009456,009456,PABP0001BYD002,1.0,00982165,,,9999999999,2024-01-21,9999999988,2024-05-09
0000009457,009457,PATI0190BYD004,3.0,00993243,,,9999999999,2024-07-25,9999999988,2024-07-25
0000009458,009458,PACP0004BYD001,1.0,00938519,,,9999999999,2024-02-23,9999999988,2024-06-22
0000009459,009459,PACP0004BYD001,1.0,00556216,,,9999999999,2024-02-15,9999999988,2024-03-17
0000009460,009460,PAPEC007BYD005,1.0,00190853,,,9999999999,2024-01-06,9999999988,2024-04-25
0000009461,009461,PACP0004BYD001,1.0,00356313,,,9999999999,2024-07-21,9999999988,2024-07-22
0000009462,009462,PACP0004BYD001,1.0,00544929,,,9999999999,2024-02-09,9999999988,2024-02-26
0000009463,009463,PAIN0003BYD003,1.0,00029799,,,9999999999,2024-02-18,9999999988,2024-04-08
0000009464,009464,PABMS006BYD004,1.0,00504303,,,9999999999,2024-03-08,9999999988,2024-03-10
0000009465,009465,PATMS008BYD001,1.0,00923702,,,9999999999,2024-01-19,9999999988,2024-01-21
0000009466,009466,PASC0260BYD001,4.0,00842756,,,9999999999,2024-07-13,9999999988,2024-07-14
0000009467,009467,PAWS0210BYD001,1.0,00199531,,,9999999999,2024-05-18,9999999988,2024-06-06
0000009468,009468,PACP0004BYD001,1.0,00319858,,,9999999999,2024-06-03,9999999988,2024-07-06
0000009469,009469,PASC0260BYD001,4.0,00066716,,,9999999999,2024-07-05,9999999988,2024-07-23
0000009470,009470,PABP0001BYD002,1.0,00791175,,,9999999999,2024-03-24,9999999988,2024-05-08
0000009471,009471,PAEAC015BYD004,1.0,00667475,,,9999999999,2024-03-10,9999999988,2024-06-30
0000009472,009472,PASC0260BYD001,4.0,00466118,,,9999999999,2024-01-03,9999999988,2024-02-25
0000009473,009473,PABP0001BYD004,1.0,00050838,,,9999999999,2024-06-10,9999999988,2024-07-22
0000009474,009474,PACP0004BYD001,1.0,00569712,,,9999999999,2024-02-10,9999999988,2024-02-19
0000009475,009475,PASC0260BYD001,1.0,00964181,,,9999999999,2024-05-02,9999999988,2024-06-30
0000009476,009476,PAPEC007BYD001,1.0,00103131,,,9999999999,2024-07-16,9999999988,2024-07-17
0000009477,009477,PASC0260BYD001,2.0,00726120,,,9999999999,2024-02-13,9999999988,2024-03-17
0000009478,009478,PARBS009BYD002,1.0,00018012,,,9999999999,2024-06-04,9999999988,2024-06-04
0000009479,009479,PASC0260BYD001,2.0,00658506,,,9999999999,2024-06-24,9999999988,2024-07-18
0000009480,009480,PARBS009BYD005,1.0,00933832,,,9999999999,2024-07-18,9999999988,2024-07-21
0000009481,009481,PACP0004BYD001,1.0,00881925,,,9999999999,2024-02-10,9999999988,2024-02-28
0000009482,009482,PABP0001BYD005,1.0,00429397,,,9999999999,2024-06-13,9999999988,2024-07-12
0000009483,009483,PABP0001BYD001,1.0,00360681,,,9999999999,2024-02-23,9999999988,2024-03-23
0000009484,009484,PASC0260BYD001,1.0,00613829,,,9999999999,2024-02-23,9999999988,2024-05-26
0000009485,009485,PACP0004BYD001,1.0,00572100,,,9999999999,2024-02-12,9999999988,2024-06-24
0000009486,009486,PASC0260BYD001,2.0,00323756,,,9999999999,2024-05-27,9999999988,2024-06-01
0000009487,009487,PABMS006BYD003,1.0,00857808,,,9999999999,2024-03-19,9999999988,2024-04-05
0000009488,009488,PASC0260BYD001,2.0,00973769,,,9999999999,2024-01-02,9999999988,2024-01-06
0000009489,009489,PAHVC011BYD003,2.0,00356918,,,9999999999,2024-06-29,9999999988,2024-07-15
0000009490,009490,PATMS008BYD001,1.0,00487152,,,9999999999,2024-02-25,9999999988,2024-05-28
0000009491,009491,PASC0260BYD001,1.0,00643552,,,9999999999,2024-02-04,9999999988,2024-07-13
0000009492,009492,PAHVC011BYD004,1.0,00479249,,,9999999999,2024-03-05,9999999988,2024-03-18
0000009493,009493,PABP0170BYD003,5.0,00545189,,,9999999999,2024-06-12,9999999988,2024-07-18
0000009494,009494,PASC0260BYD001,2.0,00269420,,,9999999999,2024-02-05,9999999988,2024-05-15
0000009495,009495,PAWS0210BYD001,1.0,00316539,,,9999999999,2024-02-01,9999999988,2024-06-30
0000009496,009496,PACAF034BYD002,1.0,00175621,,,9999999999,2024-05-11,9999999988,2024-06-24
0000009497,009497,PACP0004BYD001,1.0,00874057,,,9999999999,2024-04-06,9999999988,2024-04-15
0000009498,009498,PAPEC007BYD005,1.0,00408455,,,9999999999,2024-02-26,9999999988,2024-06-28
0000009499,009499,PACP0004BYD001,1.0,00004129,,,9999999999,2024-04-01,9999999988,2024-04-13
0000009500,009500,PABP0001BYD002,1.0,00005732,,,9999999999,2024-01-07,9999999988,2024-03-18
0000009501,009501,PACP0004BYD001,1.0,00510252,,,9999999999,2024-07-22,9999999988,2024-07-22
0000009502,009502,PASC0260BYD001,2.0,00960024,,,9999999999,2024-04-03,9999999988,2024-07-14
0000009503,009503,PASC0260BYD001,1.0,00205474,,,9999999999,2024-05-16,9999999988,2024-06-06
0000009504,009504,PASC0260BYD001,4.0,00440279,,,9999999999,2024-07-23,9999999988,2024-07-24
0000009505,009505,PARBS009BYD001,1.0,00751575,,,9999999999,2024-03-17,9999999988,2024-05-10
0000009506,009506,PASC0260BYD001,3.0,00678753,,,9999999999,2024-07-11,9999999988,2024-07-15
0000009507,009507,PATMS008BYD002,1.0,00280622,,,9999999999,2024-07-23,9999999988,2024-07-24
0000009508,009508,PAIN0003BYD003,1.0,00781944,,,9999999999,2024-03-11,9999999988,2024-06-20
0000009509,009509,PASC0260BYD001,3.0,00410242,,,9999999999,2024-05-13,9999999988,2024-05-24
0000009510,009510,PABP0001BYD005,1.0,00060878,,,9999999999,2024-03-23,9999999988,2024-07-07
0000009511,009511,PABP0001BYD003,1.0,00774158,,,9999999999,2024-01-05,9999999988,2024-01-24
0000009512,009512,PACP0004BYD001,1.0,00693222,,,9999999999,2024-06-11,9999999988,2024-07-19
0000009513,009513,PACP0004BYD001,1.0,00362511,,,9999999999,2024-04-11,9999999988,2024-04-21
0000009514,009514,PARBS009BYD004,1.0,00911240,,,9999999999,2024-05-22,9999999988,2024-07-03
0000009515,009515,PARBS009BYD003,1.0,00056737,,,9999999999,2024-05-31,9999999988,2024-06-29
0000009516,009516,PACP0004BYD001,1.0,00442026,,,9999999999,2024-07-12,9999999988,2024-07-21
0000009517,009517,PABP0170BYD001,2.0,00624919,,,9999999999,2024-05-31,9999999988,2024-07-09
0000009518,009518,PAHVC011BYD003,3.0,00961503,,,9999999999,2024-02-15,9999999988,2024-02-24
0000009519,009519,PASC0260BYD001,4.0,00375167,,,9999999999,2024-01-04,9999999988,2024-03-08
0000009520,009520,PACP0004BYD001,1.0,00450871,,,9999999999,2024-03-12,9999999988,2024-03-19
0000009521,009521,PAHVC011BYD005,2.0,00632967,,,9999999999,2024-06-30,9999999988,2024-07-10
0000009522,009522,PAPEC007BYD001,1.0,00603344,,,9999999999,2024-03-22,9999999988,2024-05-05
0000009523,009523,PASC0260BYD001,2.0,00291523,,,9999999999,2024-07-14,9999999988,2024-07-14
0000009524,009524,PACP0004BYD001,1.0,00043847,,,9999999999,2024-02-04,9999999988,2024-06-26
0000009525,009525,PACP0004BYD001,1.0,00840212,,,9999999999,2024-06-20,9999999988,2024-07-02
0000009526,009526,PACP0004BYD001,1.0,00332060,,,9999999999,2024-02-29,9999999988,2024-06-13
0000009527,009527,PACP0004BYD003,1.0,00067470,,,9999999999,2024-01-01,9999999988,2024-02-09
0000009528,009528,PASC0260BYD001,3.0,00495993,,,9999999999,2024-02-16,9999999988,2024-03-19
0000009529,009529,PATMS008BYD001,1.0,00364071,,,9999999999,2024-05-26,9999999988,2024-07-11
0000009530,009530,PASC0260BYD001,4.0,00565654,,,9999999999,2024-06-30,9999999988,2024-07-08
0000009531,009531,PASC0260BYD001,2.0,00475299,,,9999999999,2024-06-27,9999999988,2024-07-24
0000009532,009532,PAPEC007BYD001,1.0,00047270,,,9999999999,2024-05-26,9999999988,2024-05-27
0000009533,009533,PASC0260BYD001,2.0,00183409,,,9999999999,2024-05-06,9999999988,2024-06-07
0000009534,009534,PACP0004BYD001,1.0,00800924,,,9999999999,2024-06-11,9999999988,2024-07-01
0000009535,009535,PACP0004BYD001,1.0,00822184,,,9999999999,2024-01-07,9999999988,2024-07-07
0000009536,009536,PASC0260BYD001,1.0,00638820,,,9999999999,2024-02-07,9999999988,2024-04-20
0000009537,009537,PACP0004BYD003,1.0,00049816,,,9999999999,2024-06-22,9999999988,2024-06-27
