VEHICLE_CODE,VEHICLE_NAME,LABOUR_CODE,LABOUR_NAME,MAIN_CATEGORY,SECOND_CATEGORY,BATTERY_REPAIR
 59460,Song,LR016,Brake System Service,Mechanical,Brakes,N
 12365,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 21181,Song,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 40303,Song,LR016,Brake System Service,Mechanical,Brakes,N
 99820,Shark,LR003,Inverter Replacement,Electrical,Inverter,N
 30410,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 95498,King,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
  4651,Song,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 38907,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 43613,Tang,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 70646,King,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 17591,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 42817,Qin,LR012,Gearbox Service,Mechanical,Gearbox,N
 57337,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 63732,King,LR017,Suspension Repair,Mechanical,Suspension,N
 50671,Tang,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
 47940,Tang,LR019,Windshield Replacement,Safety,Windshield,N
 19764,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 41471,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 10049,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 72699,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
 68986,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 58323,Qin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 52423,Qin,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 11338,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 84019,Yuan,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  3996,Shark,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 42446,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 65205,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 95658,Seal,LR016,Brake System Service,Mechanical,Brakes,N
 99105,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 11470,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 38606,Dolphin,LR003,Inverter Replacement,Electrical,Inverter,N
 48960,Qin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 50218,Qin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 55583,Song,LR017,Suspension Repair,Mechanical,Suspension,N
 46993,Dolphin Mini,LR020,Fuse Replacement,Safety,Fuse,N
 24674,Yuan,LR020,Fuse Replacement,Safety,Fuse,N
 31472,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 36585,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 61249,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 39811,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 79676,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 97529,Qin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 56307,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 71204,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 60437,Dolphin,LR008,Thermal Management Service,Electrical,Thermal Management,N
 37359,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 36280,Song,LR002,Motor Repair,Electrical,Motor,N
 56227,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 20418,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 47262,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 19523,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 54141,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 44134,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 24623,Song,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 20716,Han,LR017,Suspension Repair,Mechanical,Suspension,N
  3213,Yuan,LR001,Battery Replacement,Electrical,Battery,Y
 13957,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 16224,Dolphin Mini,LR002,Motor Repair,Electrical,Motor,N
 56561,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 32616,Dolphin,LR008,Thermal Management Service,Electrical,Thermal Management,N
 89953,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 57775,Song,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 36609,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 14466,Qin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 69051,Seal,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 80607,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 54915,King,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 63608,Shark,LR017,Suspension Repair,Mechanical,Suspension,N
 72594,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 58703,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 29568,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 37436,Tang,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 20366,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 95466,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 76245,Yuan,LR003,Inverter Replacement,Electrical,Inverter,N
 34495,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  4016,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 46108,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 63043,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 27465,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 50453,King,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 27724,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
 18529,Tang,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
 53320,Qin,LR020,Fuse Replacement,Safety,Fuse,N
 39294,Tang,LR003,Inverter Replacement,Electrical,Inverter,N
 27386,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 54199,King,LR019,Windshield Replacement,Safety,Windshield,N
 87287,Seal,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 72977,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 45498,Han,LR003,Inverter Replacement,Electrical,Inverter,N
 29467,Tang,LR016,Brake System Service,Mechanical,Brakes,N
 48300,King,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 68031,Seal,LR016,Brake System Service,Mechanical,Brakes,N
 25966,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 64164,Dolphin Mini,LR003,Inverter Replacement,Electrical,Inverter,N
 94396,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 99868,King,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 17192,Tang,LR003,Inverter Replacement,Electrical,Inverter,N
 53417,Dolphin,LR004,Charging Port Repair,Electrical,Charging Port,N
  5549,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 61257,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 39211,Shark,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 50304,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 50550,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 87052,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 42324,Qin,LR019,Windshield Replacement,Safety,Windshield,N
 27604,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 62710,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 74439,Yuan,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 31414,Shark,LR003,Inverter Replacement,Electrical,Inverter,N
 60940,Tang,LR016,Brake System Service,Mechanical,Brakes,N
 46642,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 95433,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 56315,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 76626,Shark,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
 95378,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 25071,Qin,LR016,Brake System Service,Mechanical,Brakes,N
  7784,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 41069,Song,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 43468,Dolphin,LR012,Gearbox Service,Mechanical,Gearbox,N
 40895,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 54640,Qin,LR020,Fuse Replacement,Safety,Fuse,N
 26802,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
  9888,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 29135,Han,LR020,Fuse Replacement,Safety,Fuse,N
 91466,Song,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
 58630,Qin,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
 45393,Dolphin Mini,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 86440,Qin,LR003,Inverter Replacement,Electrical,Inverter,N
 61866,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 59355,Qin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 46739,King,LR016,Brake System Service,Mechanical,Brakes,N
 84918,Tang,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 91595,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
  7340,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 58581,Song,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 74978,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 60970,Song,LR016,Brake System Service,Mechanical,Brakes,N
 16645,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
 43717,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 82825,Yuan,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 94039,Dolphin Mini,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 67736,Tang,LR003,Inverter Replacement,Electrical,Inverter,N
 48607,Shark,LR017,Suspension Repair,Mechanical,Suspension,N
 83159,Qin,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 39325,King,LR017,Suspension Repair,Mechanical,Suspension,N
 32564,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 93598,Yuan,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 92931,Shark,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 65068,Song,LR016,Brake System Service,Mechanical,Brakes,N
 80648,Yuan,LR020,Fuse Replacement,Safety,Fuse,N
 27683,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 15516,Dolphin,LR001,Battery Replacement,Electrical,Battery,Y
  2096,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
  7654,Tang,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 79873,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 23836,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 64248,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
  5881,Song,LR016,Brake System Service,Mechanical,Brakes,N
 26408,Dolphin Mini,LR008,Thermal Management Service,Electrical,Thermal Management,N
 95605,King,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 23108,Dolphin,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 89312,Shark,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 35332,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
 79796,Song,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 86316,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 40481,King,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 67943,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 36706,Dolphin,LR020,Fuse Replacement,Safety,Fuse,N
 22475,Shark,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 88734,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 27223,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 27742,Dolphin,LR001,Battery Replacement,Electrical,Battery,Y
 59585,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 48443,Dolphin,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 91787,Dolphin Mini,LR006,BMS Calibration,Electrical,BMS,Y
 30454,Shark,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 54204,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 48323,Tang,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 81995,Song,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 21918,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 42793,Yuan,LR019,Windshield Replacement,Safety,Windshield,N
 27534,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 39428,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 77832,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 66133,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 81304,Song,LR017,Suspension Repair,Mechanical,Suspension,N
 49005,Song,LR015,Water Pump Replacement,Mechanical,Water Pump,N
  6679,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
  1817,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 12364,Dolphin Mini,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 75593,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 91452,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 17483,Dolphin Mini,LR019,Windshield Replacement,Safety,Windshield,N
 29377,Dolphin,LR006,BMS Calibration,Electrical,BMS,Y
 70886,Han,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 31744,Qin,LR011,Drive Unit Maintenance,Electrical,Drive Unit,N
 25899,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 57213,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 14888,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 51257,Song,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 78453,Yuan,LR017,Suspension Repair,Mechanical,Suspension,N
 82649,Han,LR016,Brake System Service,Mechanical,Brakes,N
 37499,Dolphin Mini,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 10133,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
  5784,Han,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 66944,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 36741,Shark,LR017,Suspension Repair,Mechanical,Suspension,N
 77486,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 31861,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 65045,Song,LR016,Brake System Service,Mechanical,Brakes,N
 22522,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 69971,Dolphin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 65846,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
  9752,Tang,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  4245,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 28859,Song,LR005,DC-DC Converter Replacement,Electrical,DC-DC Converter,N
 11245,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 63852,Dolphin,LR019,Windshield Replacement,Safety,Windshield,N
 81030,Han,LR016,Brake System Service,Mechanical,Brakes,N
  3292,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 70954,Dolphin,LR020,Fuse Replacement,Safety,Fuse,N
 61018,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
  9128,Han,LR006,BMS Calibration,Electrical,BMS,Y
 50414,Tang,LR017,Suspension Repair,Mechanical,Suspension,N
 71187,Tang,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
  5883,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 84431,Song,LR016,Brake System Service,Mechanical,Brakes,N
  9536,Tang,LR016,Brake System Service,Mechanical,Brakes,N
 51457,Dolphin Mini,LR002,Motor Repair,Electrical,Motor,N
 15729,Han,LR016,Brake System Service,Mechanical,Brakes,N
 98808,Dolphin,LR017,Suspension Repair,Mechanical,Suspension,N
  8132,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 72057,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 72930,Qin,LR017,Suspension Repair,Mechanical,Suspension,N
 91004,Yuan,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 53818,Tang,LR016,Brake System Service,Mechanical,Brakes,N
 60600,King,LR017,Suspension Repair,Mechanical,Suspension,N
 24671,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 65473,Qin,LR008,Thermal Management Service,Electrical,Thermal Management,N
 62451,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 87915,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 85121,Tang,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 58258,Dolphin,LR008,Thermal Management Service,Electrical,Thermal Management,N
 40093,Han,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 86873,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 18468,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 11338,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 67685,Dolphin,LR004,Charging Port Repair,Electrical,Charging Port,N
 46145,Song,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 32892,Qin,LR016,Brake System Service,Mechanical,Brakes,N
 85580,Qin,LR013,Heat Pump Repair,Mechanical,Heat Pump,N
 65378,Dolphin,LR007,Power Electronics Repair,Electrical,Power Electronics,N
 90397,King,LR016,Brake System Service,Mechanical,Brakes,N
 97329,Shark,LR017,Suspension Repair,Mechanical,Suspension,N
 89878,Dolphin Mini,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 70749,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 36027,Tang,LR010,Onboard Charger Repair,Electrical,Onboard Charger,N
 15270,Qin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 17434,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 89421,Yuan,LR020,Fuse Replacement,Safety,Fuse,N
 38339,Song,LR016,Brake System Service,Mechanical,Brakes,N
 30784,Dolphin Mini,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 22433,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 50684,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 99865,Shark,LR016,Brake System Service,Mechanical,Brakes,N
 96238,Dolphin Mini,LR016,Brake System Service,Mechanical,Brakes,N
 95244,Dolphin,LR016,Brake System Service,Mechanical,Brakes,N
 82860,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 67246,Song,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  7593,Tang,LR016,Brake System Service,Mechanical,Brakes,N
  6803,Han,LR017,Suspension Repair,Mechanical,Suspension,N
 22625,Qin,LR015,Water Pump Replacement,Mechanical,Water Pump,N
 88040,Qin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 19034,Dolphin,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 24846,Dolphin Mini,LR020,Fuse Replacement,Safety,Fuse,N
 68530,Song,LR006,BMS Calibration,Electrical,BMS,Y
 36647,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
 59058,Yuan,LR016,Brake System Service,Mechanical,Brakes,N
 29461,Han,LR019,Windshield Replacement,Safety,Windshield,N
 82960,Dolphin,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
  1911,Seal,LR017,Suspension Repair,Mechanical,Suspension,N
  6545,Yuan,LR014,AC Compressor Service,Mechanical,AC Compressor,N
 55685,Dolphin Mini,LR017,Suspension Repair,Mechanical,Suspension,N
 34867,Dolphin,LR009,Regenerative Braking Adjustment,Electrical,Regenerative Braking,N
 26367,Dolphin Mini,LR018,Headlight Alignment,Mechanical,Headlight Alignment,N
